id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
353188,RU-0869,heliport,Border Post Oktyabrskaya Heliport,49.91687,118.4958,1867.0,EU,RU,RU-ZAB,Kailastui,no,,,,,,
353189,RU-0870,heliport,Sredneargunsk Heliport,49.75409,118.26919,1821.0,EU,RU,RU-ZAB,Sredneargunsk,no,,,,,,
353190,RU-0871,heliport,Brusilovka Heliport,49.67748,118.03401,1903.0,EU,RU,RU-ZAB,Brusilovka,no,,,,,,
353191,RU-0872,heliport,Zabaykalsk East Heliport,49.64465,117.44415,2218.0,EU,RU,RU-ZAB,Zabaykalsk,no,,,,,,
353192,RU-0873,heliport,Abagaytuy Heliport,49.57363,117.83492,1821.0,EU,RU,RU-ZAB,Abagaytuy,no,,,,,,
353193,RU-0874,heliport,Negatuy Heliport,49.61007,117.62119,1991.0,EU,RU,RU-ZAB,Negatuy,no,,,,,,
353194,RU-0875,heliport,Bilituy Heliport,49.8294,117.12101,2533.0,EU,RU,RU-ZAB,Bilituy,no,,,,,,
353195,RU-0876,heliport,Solovievsk Heliport,49.89546,115.74772,2034.0,EU,RU,RU-ZAB,Solovievsk,no,,,,,,
353196,RU-0877,heliport,Builesan Heliport,50.24435,114.84834,2352.0,EU,RU,RU-ZAB,Builesan,no,,,,,,
353197,RU-0878,heliport,Krasnaya Imalka Heliport,50.28331,115.37272,2172.0,EU,RU,RU-ZAB,Krasnaya Imalka,no,,,,,,
353198,RU-0879,heliport,Novy Durulgui Heliport,50.34665,114.45262,2484.0,EU,RU,RU-ZAB,Novy Durulgui,no,,,,,,
353199,RU-0880,heliport,Ubur-Tokhtor Heliport,50.09687,113.61797,3143.0,EU,RU,RU-ZAB,Ubur-Tokhtor,no,,,,,,
353200,RU-0881,heliport,Mikhailo-Pavlovsk Heliport,49.68313,113.03794,3064.0,EU,RU,RU-ZAB,Mikhailo-Pavlovsk,no,,,,,,
353201,RU-0882,heliport,Mangut Heliport,49.6975,112.66485,2664.0,EU,RU,RU-ZAB,Mangut,no,,,,,,
353202,RU-0883,small_airport,Menza Airport,49.41982,108.8545,3104.0,EU,RU,RU-ZAB,Menza,no,,,,,,
353203,RU-0884,small_airport,Kyra Airport,49.58653,111.95628,2995.0,EU,RU,RU-ZAB,Kyra,no,,,,,,
353204,RU-0885,heliport,Khilkotoy Heliport,49.93404,108.03888,2228.0,EU,RU,RU-ZAB,Khilkotoi,no,,,,,,
353205,RU-0886,heliport,Sharagol Heliport,50.02598,107.35155,2182.0,EU,RU,RU-BU,Sharagol,no,,,,,,
353206,RU-0887,heliport,Bolshaya Kudara Heliport,50.20849,107.04438,1988.0,EU,RU,RU-BU,Bolshaya Kudara,no,,,,,,
353207,RU-0888,heliport,Khyagt Heliport,50.32928,106.48077,2411.0,EU,RU,RU-BU,Khyagt,no,,,,,,
353208,RU-0889,heliport,Naushki Hospital Heliport,50.39565,106.10954,2021.0,EU,RU,RU-BU,Naushki,no,,,,,,
353209,RU-0890,heliport,Botsii Heliport,50.45923,105.64289,2133.0,EU,RU,RU-BU,Botsii,no,,,,,,
353210,RU-0891,small_airport,Petropavlovka Airport,50.61721,105.28553,2350.0,EU,RU,RU-BU,Petropavlovka,no,,,,,,
35015,RU-0892,closed,Lebedovo Air Base,51.28329849243164,46.25,249.0,EU,RU,RU-SAR,Privolzsky,no,,,,,https://en.wikipedia.org/wiki/Lebedovo,
353211,RU-0893,heliport,Petropavlovka Heliport,50.61637,105.3263,2254.0,EU,RU,RU-BU,Petropavlovka,no,,,,,,
353428,RU-0894,heliport,Zheltura Heliport,50.46267,105.09323,2356.0,EU,RU,RU-BU,Zheltura,no,,,,,,
353430,RU-0895,heliport,Kharatsai Heliport,50.48764,104.48476,2598.0,EU,RU,RU-BU,Kharatsai,no,,,,,,
353431,RU-0896,small_airport,Ulekchin Airport,50.50104,104.27745,2861.0,EU,RU,RU-BU,Ulekchin,no,,,,,,
353432,RU-0897,closed,Zakamensk Airport,50.43445,103.36997,3451.0,EU,RU,RU-BU,Dutulur,no,,,,,,
353433,RU-0898,heliport,Kholtoson Heliport,50.28685,103.31613,4033.0,EU,RU,RU-BU,Kholtoson,no,,,,,,
353434,RU-0899,heliport,Mondy Heliport,51.66803,100.98303,4341.0,EU,RU,RU-BU,Mondy,no,,,,,,
353453,RU-0900,heliport,Ak-Kalakha Heliport,49.27255,87.49247,7221.0,EU,RU,RU-AL,Ak-Kalakha,no,,,,,,
353454,RU-0901,heliport,Karagay Heliport,50.39452,84.63358,3957.0,EU,RU,RU-AL,Karagay,no,,,,,,
353456,RU-0902,closed,Mikhailovskoye Airport,51.8328,79.7091,571.0,AS,RU,RU-ALT,Mikhailovskoye,no,,,,,,ZEC3
353458,RU-0903,heliport,Klyuchi Heliport,52.2678,79.19963,456.0,AS,RU,RU-ALT,Klyuchi,no,,,,,,
353542,RU-0904,small_airport,Yarovoye Altaipetstrans Airport,52.93973,78.60009,364.0,AS,RU,RU-ALT,Yarovoye,no,,,,,,Ярово́е
353543,RU-0905,heliport,Oktyabr'skoye Heliport,53.508657,77.791076,354.0,EU,RU,RU-NVS,Oktyabr'skoye,no,,,,,,
353544,RU-0906,heliport,Studenoye Heliport,53.61944,77.523846,341.0,EU,RU,RU-NVS,Studenoye,no,,,,,,
353545,RU-0907,heliport,Karasuk Heliport,53.715884,78.064545,358.0,EU,RU,RU-NVS,Karasuk,no,,,,,,
353547,RU-0908,small_airport,Karasuk Airport,53.70532,78.07082,380.0,EU,RU,RU-NVS,Karasuk,no,,,,,,
353548,RU-0909,heliport,Terengul' Heliport,53.83546,77.15268,325.0,EU,RU,RU-NVS,Terengul',no,,,,,,
353549,RU-0910,heliport,Blagoveshchenka Heliport,53.93201,76.95398,105.0,EU,RU,RU-NVS,Blagoveshchenka,no,,,,,,
353550,RU-0911,heliport,Metelevo Heliport,54.09996,76.75993,358.0,EU,RU,RU-NVS,Metelevo,no,,,,,,
353551,RU-0912,heliport,Chistoozernoe Heliport,54.69841,76.59525,352.0,EU,RU,RU-NVS,Chistoozernoe,no,,,,,,
353552,RU-0913,heliport,Kupino Heliport,54.38867,77.3059,361.0,EU,RU,RU-NVS,Kupino,no,,,,,,
353553,RU-0914,heliport,Novokrasnoye Heliport,54.32668,76.18341,348.0,EU,RU,RU-NVS,Novokrasnoye,no,,,,,,
353554,RU-0915,heliport,Bol'shegrivskoye Heliport,53.91101,74.92926,292.0,EU,RU,RU-OMS,Bol'shegrivskoye,no,,,,,,
353555,RU-0916,heliport,Russkaya Polyana Heliport,53.76374,73.88164,402.0,EU,RU,RU-OMS,Russkaya Polyana,no,,,,,,
353578,RU-0917,small_airport,Slavyansk-na-Kubani Airfield,45.20633,38.08692,10.0,EU,RU,RU-KDA,Slavyansk-na-Kubani,no,,,ZE4S,,,"УРСК, URSK"
354388,RU-0918,closed,Fyodorovka Airport,55.08796,72.995911,,AS,RU,RU-OMS,Omsk,no,,,,,https://en.wikipedia.org/wiki/Fyodorovka_Airport,ZF8F
355155,RU-0919,heliport,Usad'ba Mansurovo Helicopter Base,51.774107,37.430463,676.0,EU,RU,RU-KRS,,no,,,HH9Y,,,
355513,RU-0920,heliport,Kordon Ozernyy Heliport,51.48092,157.03785,283.0,AS,RU,RU-KAM,Pauzhetka,no,,,,,,
355765,RU-0921,heliport,Nazarovo Heliport,44.204281,145.859578,,AS,RU,RU-SAK,Nazarovo,no,,,,,,
356021,RU-0922,small_airport,Rybatskaya Airstrip,54.67994,39.78785,,EU,RU,RU-RYA,,no,,,,,,
356391,RU-0923,small_airport,AirLife Aerodrome,48.04196,45.98445,,AS,RU,RU-AST,Chernyi Yar,no,,,,,,
504891,RU-0924,heliport,Salla Border Heliport,66.94403,29.03823,745.0,EU,RU,RU-MUR,Salla,no,,,,,,
506127,RU-0925,heliport,Ust'-Kara Heliport,69.253977,64.935393,,EU,RU,RU-NEN,Ust'-Kara,no,,,,,,
506129,RU-0926,small_airport,Ust'-Kara Airport,69.255514,64.95232,,EU,RU,RU-NEN,Ust'-Kara,no,,,,,,
507250,RU-0927,heliport,Laryak,61.103035,80.245628,100.0,EU,RU,RU-KHM,Ларьяк,no,,,,,,
507251,RU-0928,heliport,Korliki,61.534646,82.406466,137.0,EU,RU,RU-KHM,,no,,,,,,
507320,RU-0929,small_airport,Artel-Amur Kondyor Mine airstrip,57.643517,134.622324,2103.0,AS,RU,RU-KHA,Kondyor Massif,no,,,,,,"Amur, Kondyor, Mine, Platinum"
507321,RU-0930,small_airport,Artel-Amur Kondyor Airport,57.731361,134.444191,1476.0,AS,RU,RU-KHA,Worgalan,no,UNHU,,,,,"Amur, Kondyor, Mine, Platinum, Urgalan"
507326,RU-0931,small_airport,Aim Airstrip,58.783536,134.262501,781.0,AS,RU,RU-KHA,Aim,no,,,,,,
507327,RU-0932,small_airport,Nelkan Airstrip,57.642153,136.161458,997.0,EU,RU,RU-KHA,Nelkan,no,,,,,,
507328,RU-0933,small_airport,Kurun-Uryakh Airstrip,58.678982,137.503174,1410.0,EU,RU,RU-KHA,Kurun-Uryakh,no,,,,,,
507502,RU-0934,heliport,Bolgar Heliport,54.975023,49.050184,,EU,RU,RU-TA,Bolgar,no,,,,,,
507503,RU-0935,small_airport,Red Partisan Private Airstrip,55.339996,47.268988,,EU,RU,RU-CU,Sirikli,no,,,,,,
507603,RU-0936,small_airport,Nyurbinskiy Gok,65.066513,117.116543,,EU,RU,RU-SA,Nakyn,no,,,,,,"Alrosa, Kimberlite, Diamonds"
507746,RU-0937,small_airport,[Duplicate]Istomino,56.530429,43.47127,,EU,RU,RU-NIZ,Balakhna,no,,,,http://www.skydivenn.ru/,,
508492,RU-0938,heliport,Staroe Lavshino Helicopter Base,53.56009,33.93643,,EU,RU,RU-BRY,Staroe Lavshino,no,,,,,,
508985,RU-0939,heliport,Burovaya Rudnyy Heliport,44.33757,146.00123,10.0,AS,RU,RU-SAK,Burovaya Rudnyy,no,,,,,,
508986,RU-0940,small_airport,Severo-Kurilsk Paramushir Airport,50.669405,156.124287,,AS,RU,RU-SA,Severo-Kurilsk,no,,,,,,
509293,RU-0941,small_airport,Gora Airstrip UL,55.27693,39.25163,,EU,RU,RU-MOS,Gora,no,,,,,,"Yegoryevsky, Егoрьевск"
509617,RU-0942,small_airport,Koz'modem'yansk Airstrip,56.304714,46.547653,,EU,RU,RU-ME,Koz'modem'yansk,no,,,,,,
510372,RU-0943,heliport,Salmanovskoye Vertodrome,71.014901,73.790413,,AS,RU,RU-YAN,Arctic LNG 2 project - Utrenneye gas terminal - Salmanovskoye,no,,,,,,"Oil & Gas, NOVATEK"
510374,RU-0944,closed,HP-2 (Southern dome),70.834362,74.169227,,AS,RU,RU-YAN,Arctic LNG 2 project - Utrenneye gas field,no,,,,,,"Oil & Gas, NOVATEK"
510375,RU-0945,heliport,HP-1 (Central dome),70.952085,74.653816,,EU,RU,RU-YAN,Arctic LNG 2 project - Utrenneye gas field,no,,,,,,"Oil & Gas, NOVATEK"
510814,RU-0946,heliport,"Bukhta Sever Helipad, (Vostok Oil Terminal)",73.16672,80.433968,,AS,RU,RU-KYA,Dikson,no,,,,,,"Bukhta Sever, Sever Bay, Vostok Oil Terminal"
510815,RU-0947,heliport,Syradasayskoye Coal Terminal Helipad,72.846871,80.881688,,AS,RU,RU-KYA,,no,,,,,,"Syradasayskoye Coal Terminal, Yenisey Gulf"
512827,RU-0948,heliport,Mys Kamenny Vertodrome,68.505166,73.563863,,EU,RU,RU-YAN,Mys Kamennyi,no,,,,,,"вертодром Мыс Каменный, Gazprom Neft, Oil & Gas, Arctic Gate, Gulf of Ob"
512828,RU-0949,heliport,Novy Port Vertodrome,67.701912,72.899652,,EU,RU,RU-YAN,,no,,,,,,"вертодром Но́вый Порт, Gazprom Neft, Oil & Gas, Novoportovskoye field, Gulf of Ob"
512829,RU-0950,heliport,Novoportovskoye Field Vertodrome,67.792932,72.577658,,EU,RU,RU-YAN,Novoportovskoye Field,no,,,,,,"вертодром Новопортовское месторождение, Gazprom Neft, Oil & Gas, Novoportovskoye field, Gulf of Ob"
512878,RU-0951,heliport,Yar-Sale Heliport 2,66.873588,70.828975,,EU,RU,RU-YAN,Yar-Sale,no,,,,,,
512879,RU-0952,heliport,GAZPROMAVIA Nadym Heliport,65.470041,72.670505,,EU,RU,RU-YAN,Nadym,no,,,,,,"GAZPROM, Oil & Gas. Нады́м, Нады́мский райо́н"
514506,RU-0953,heliport,Arkticheskiy Vertodrome,68.832916,58.150945,16.0,EU,RU,RU-NEN,Varandey,no,ULDH,,,,,"Oil & Gas, GazpromNeft Shelf, Transshipment Base, Prirazlomnaya MLSP"
516870,RU-0954,closed,Maslovskiy Airfield,54.768365,39.094089,639.0,EU,RU,RU-MOS,Zaraysky,no,,,,,,"ЗБ0С, ZB0S"
516871,RU-0955,heliport,Pogrebki Heliport,51.371166,35.216835,640.0,EU,RU,RU-KRS,Pogrebki,no,,,HA45,,,ХА45
516876,RU-0956,small_airport,Vladikavkaz Gizel' Airfield,43.073397,44.586704,1969.0,EU,RU,RU-SE,Vladikavkaz,no,,,XRMD,,,ЬРМД
516879,RU-0957,heliport,Gubkinskiy Heliport,64.434174,76.437807,167.0,EU,RU,RU-YAN,Gubkinskiy,no,,,HA9A,,,ХА9А
518074,RU-0958,heliport,Plavsk Airstrip,53.710926,37.12752,797.0,EU,RU,RU-TUL,Plavsk,no,,,ZAD0,,,"ЗАД0, Плавск"
518340,RU-0959,closed,Verkhniy Amyl Heliport,53.133218,94.494317,2371.0,EU,RU,RU-KYA,Verkhniy Amyl,no,,,,,,"УНЫВ, Верхний Амыл, UNYW"
518548,RU-0960,closed,Gudermes Airport,43.334434,46.041037,292.0,EU,RU,RU-CE,Gudermes,no,,,,,,Гудермес
520070,RU-0961,heliport,Tuters Island Heliport,59.856636,27.186575,143.0,EU,RU,RU-LEN,Bolshoy Tyuters,no,,,HJ9Q,,,"ХЙ9Я, Большой Тютерс, Tytärsaari"
520377,RU-0962,heliport,"Bukhta Sever Work Camp Helipad, (Vostok Oil Pipeline)",73.147307,80.491232,,AS,RU,RU-KYA,Dikson,no,,,,,,"Bukhta Sever, Sever Bay, Yenisey Gulf, Vostok Oil Pipeline, Work Camp"
520378,RU-0963,small_airport,Syradasayskoye Coal Terminal Airport,72.851332,80.969221,203.0,AS,RU,RU-KYA,Dikson,no,,,,,,Yenisey Gulf
520379,RU-0964,heliport,Syradasayskoye Coal Route Work Camp Helipad,72.737068,82.324475,994.0,AS,RU,RU-KYA,Dikson,no,,,,,,Yenisey Gulf
520380,RU-0965,heliport,"Vorontsovo Dock Site Helipad, (Vostok Oil Pipeline)",71.779698,83.462092,24.0,AS,RU,RU-KYA,Dikson,no,,,,,,Yenisey Gulf
520381,RU-0966,heliport,"Vorontsovo Work Camp Helipad, (Vostok Oil Pipeline)",71.844427,83.480606,164.0,AS,RU,RU-KYA,Dikson,no,,,,,,Yenisey Gulf
34987,RU-0967,closed,Gorin Air Base,51.17169952392578,136.63499450683594,492.0,AS,RU,RU-KHA,Gorin,no,,,,,https://en.wikipedia.org/wiki/Gorin,
520383,RU-0968,heliport,Dikson Heliport (New),73.508957,80.552612,156.0,AS,RU,RU-KYA,Dikson,no,,,,,,"Yenisey Gulf, Port"
520385,RU-0969,heliport,Sabetta Village Heliport,71.231389,72.156667,20.0,AS,RU,RU-YAN,Sabetta,no,,,HH80,,https://en.wikipedia.org/wiki/Yamal_LNG,"Oil & Gas, Yamal LNG project, Sabetta terminal port, NOVATEK, ХХ80, САБЕТТА (ПОСЕЛОК)"
526615,RU-0970,heliport,HP-# (Southern dome),70.845686,74.254113,,EU,RU,RU-YAN,Arctic LNG 2 project - Utrenneye gas field,no,,,,,,"Oil & Gas, NOVATEK"
526619,RU-0971,heliport,KU №1 (29-Y KILOMETR),70.038,68.268,,AS,RU,RU-YAN,Bovanenkovo,no,,,,,,"Bovanenkovo-Ukhta GTS, HELIOPS, GAZPROM, Pipeline, OIL & GAS"
526620,RU-0972,heliport,Bovanenkovo-Ukhta Gas Pipeline,70.240179,68.127594,,AS,RU,RU-YAN,Bovanenkovo,no,,,,,,"HELIOPS, GAZPROM, Pipeline, OIL & GAS"
526622,RU-0973,heliport,Bovanenkovo-Ukhta Gas Pipeline,70.27387,68.147979,,AS,RU,RU-YAN,Bovanenkovo,no,,,,,,"HELIOPS, GAZPROM, Pipeline, OIL & GAS"
526625,RU-0974,heliport,Kruzenshternovskoye gas field,70.720004,67.870681,,AS,RU,RU-YAN,Bovanenkovo,no,,,,,,"HELIOPS, GAZPROM, LNG, OIL & GAS"
526626,RU-0975,heliport,Kruzenshternovskoye gas field,70.871818,67.620978,,AS,RU,RU-YAN,Bovanenkovo,no,,,,,,"HELIOPS, GAZPROM, LNG, OIL & GAS"
526634,RU-0976,heliport,Kharasaveyskoye Condensate Terminal,71.172871,66.866698,,EU,RU,RU-YAN,Kharasavey,no,,,,,,"HELIOPS, GAZPROM, LNG, OIL & GAS"
526637,RU-0977,heliport,Bovanenkovo Junction Helipad,70.324216,68.785937,,AS,RU,RU-YAN,Bovanenkovo,no,,,,,,"HELIOPS, OIL & GAS, Gazprom, Obskaya–Bovanenkovo Railroad"
526639,RU-0978,heliport,Bovanenko Heliport,70.363896,68.431778,,EU,RU,RU-YAN,Bovanenkovo,no,,,,,,"HELIOPS, GAZPROM, LNG, OIL & GAS"
526707,RU-0979,heliport,Toboi field,68.882728,58.929291,,EU,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf"
526708,RU-0980,heliport,Toboi field,68.868584,59.036483,,EU,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf"
526710,RU-0981,heliport,Toboi field,68.871257,58.983214,,EU,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
526712,RU-0982,heliport,Myadsey-Toboi pipeline,68.83248,59.093163,,AS,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
526716,RU-0983,heliport,Myadsey-Toboi pipeline,68.798384,59.199733,,AS,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
526718,RU-0984,heliport,Myadsey field,68.782971,59.320078,,AS,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
526720,RU-0985,heliport,Myadsey field,68.764784,59.354947,,EU,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
526723,RU-0986,heliport,Toboi-Varandey pipeline,68.918516,58.876419,,EU,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
526725,RU-0987,heliport,Toboi-Varandey pipeline,68.863002,58.502551,,EU,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
526726,RU-0988,heliport,Toboi-Varandey pipeline,68.850901,58.333347,,EU,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
526729,RU-0989,heliport,Medynskoe field,68.959111,59.014961,,EU,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
526737,RU-0990,heliport,Labaganskoye field,68.387241,59.044518,203.0,EU,RU,RU-NEN,Varandey,no,,,HH5W,,,"ХХ5В, Oil & Gas, GazpromNeft Shelf, HELIOPS"
526738,RU-0991,heliport,Varandey field,68.789319,58.172693,,AS,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
526739,RU-0992,heliport,Roman Trebs field,68.684083,57.829789,,AS,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
526740,RU-0993,heliport,Toravey Yuzhno field,68.610317,58.527421,,AS,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
526742,RU-0994,heliport,Toraveyskoye field,68.684949,58.388836,,EU,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
526743,RU-0995,heliport,Anatoly Titov field,68.315098,58.349826,,EU,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
526744,RU-0996,heliport,Roman Trebs field,68.711939,57.787474,,EU,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
526745,RU-0997,heliport,OBP Trebsa (Roman Trebs field),68.604341,58.0303,287.0,EU,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
526747,RU-0998,heliport,Khyl'chuyu field,68.294077,55.27124,,EU,RU,RU-NEN,Nar'yan Mar,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
526749,RU-0999,heliport,Khyl'chuyu Yuzhnoye field,68.160319,55.401928,,EU,RU,RU-NEN,Nar'yan Mar,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
526751,RU-1000,heliport,Khyl'chuyu Yuzhnoye field 8,68.152602,55.399418,,EU,RU,RU-NEN,Nar'yan Mar,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
526777,RU-1001,closed,Sabetta Terminal Construction Heliport,71.274076,72.073982,,EU,RU,RU-YAN,Sabetta,no,,,,,,"CLOSED, Oil & Gas, Yamal LNG project, Sabetta terminal port, NOVATEK"
526779,RU-1002,heliport,Tambeiskoye Yuzhnoye field,71.451344,71.816125,,EU,RU,RU-YAN,Tambei,no,,,,,,"Oil & Gas, NOVATEK, HELIOPS"
526781,RU-1003,heliport,Tambeiskoye Sever field,71.642864,71.923478,,AS,RU,RU-YAN,Tambei,no,,,,,,"Oil & Gas, NOVATEK, HELIOPS"
526784,RU-1004,heliport,Tasiyskoye field,71.990886,72.19451,,EU,RU,RU-YAN,Tambei,no,,,,,,"Oil & Gas, Gazprom, HELIOPS"
526786,RU-1005,heliport,Mys Kamennyi,68.713735,73.096268,,EU,RU,RU-YAN,Mys Kamennyi,no,,,,,,
526824,RU-1006,heliport,Vladimir Nak Station Helipad,68.888827,70.302984,,AS,RU,RU-YAN,Yuribey,no,,,,,,"HELIOPS, OIL & GAS, Gazprom, Obskaya–Bovanenkovo Railroad"
526834,RU-1007,heliport,KU №2 (57-Y KILOMETR),69.782426,68.355764,,AS,RU,RU-YAN,Bovanenkovo,no,,,,,,"Bovanenkovo-Ukhta GTS, HELIOPS, GAZPROM, Pipeline, OIL & GAS"
526835,RU-1008,heliport,KU №3 (88-Y KILOMETR),69.523798,68.425373,,AS,RU,RU-YAN,Bovanenkovo,no,,,,,,"Bovanenkovo-Ukhta GTS, HELIOPS, GAZPROM, Pipeline, OIL & GAS"
526843,RU-1009,heliport,KS-41 Baydaratskaya,69.285819,68.160113,,EU,RU,RU-YAN,Bovanenkovo,no,,,,,,"Bovanenkovo-Ukhta GTS, HELIOPS, GAZPROM, Pipeline, OIL & GAS"
526848,RU-1010,heliport,KS-2 Yarynskaya,68.82123,66.992472,,AS,RU,RU-YAN,,no,,,,,,"Bovanenkovo-Ukhta GTS, HELIOPS, GAZPROM, Pipeline, OIL & GAS"
526851,RU-1011,heliport,KS-3 Gagaratskaya,67.995908,65.177518,,AS,RU,RU-KO,Khalmer-Yu,no,,,,,,"Bovanenkovo-Ukhta GTS, HELIOPS, GAZPROM, Pipeline, OIL & GAS"
526852,RU-1012,heliport,KS-4 Vorkutinskaya,67.225925,63.674161,,AS,RU,RU-KO,Vorkuta,no,,,,,,"Bovanenkovo-Ukhta GTS, HELIOPS, GAZPROM, Pipeline, OIL & GAS"
526854,RU-1013,heliport,KS-9 Maloperanskaya,64.258736,54.893339,,EU,RU,RU-KO,,no,,,,,,"Bovanenkovo-Ukhta GTS, HELIOPS, GAZPROM, Pipeline, OIL & GAS"
526855,RU-1014,heliport,KS-8 Chikshynskaya,64.906503,56.412424,,EU,RU,RU-KO,Chikshino,no,,,,,,"Bovanenkovo-Ukhta GTS, HELIOPS, GAZPROM, Pipeline, OIL & GAS"
526856,RU-1015,heliport,KS-6 Itinskaya,65.93205,60.365549,,EU,RU,RU-KO,Inta,no,,,,,,"Bovanenkovo-Ukhta GTS, HELIOPS, GAZPROM, Pipeline, OIL & GAS"
526862,RU-1016,heliport,KS-7 Syninskaya,65.426335,58.40096,,AS,RU,RU-KO,Synya,no,,,,,,"Bovanenkovo-Ukhta GTS, HELIOPS, GAZPROM, Pipeline, OIL & GAS"
526863,RU-1017,heliport,KS-5 Usinskaya,66.59084,62.07756,,AS,RU,RU-KO,,no,,,,,,"Bovanenkovo-Ukhta GTS, HELIOPS, GAZPROM, Pipeline, OIL & GAS"
526968,RU-1018,heliport,Chaika Coal Terminal Helipad,73.379354,80.59003,71.0,AS,RU,RU-KYA,Dikson,no,,,,,,"HELIOPS, Mining, Coal, Vostokugol-Dikson"
527128,RU-1019,heliport,Khralov junction Helipad,68.486875,69.521978,,AS,RU,RU-YAN,Lidino,no,,,,,,"HELIOPS, OIL & GAS, Gazprom, Obskaya–Bovanenkovo Railroad"
528461,RU-1020,heliport,Roman Trebs field,68.624032,57.891887,,EU,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
528462,RU-1021,heliport,Roman Trebs field,68.609969,57.715387,,EU,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
528463,RU-1022,heliport,Roman Trebs field,68.655715,57.699562,,EU,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
528464,RU-1023,heliport,Roman Trebs field,68.573372,57.632571,,EU,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
528465,RU-1024,heliport,Roman Trebs field,68.501423,57.581502,,EU,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
528467,RU-1025,heliport,Roman Trebs field,68.48527,57.753764,,EU,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
528468,RU-1026,heliport,Roman Trebs field,68.606995,57.871792,,EU,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
528469,RU-1027,heliport,Anatoly Titov field,68.27843,58.650062,,EU,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
528470,RU-1028,heliport,Anatoly Titov field,68.295097,58.650266,,EU,RU,RU-NEN,Varandey,no,,,,,,"Oil & Gas, GazpromNeft Shelf, HELIOPS"
528546,RU-1029,heliport,Madachagckaya-2,68.762346,57.673632,,EU,RU,RU-NEN,Varandey,no,,,,,,"HELIOPS, Oil & Gas, GazpromNeft Shelf"
528575,RU-1030,heliport,OOO Helipad (Oxa),53.573824,142.967716,,AS,RU,RU-SAK,Okha,no,,,,,,OOO Fish Processing Plant
528576,RU-1031,heliport,Helipad (Unknown),53.610942,142.968382,58.0,AS,RU,RU-SAK,Okha,no,,,,,,
533238,RU-1032,closed,Chayvo BKP Heliport (Old),52.501556,143.17239,16.0,AS,RU,RU-SAK,Chayvo,no,,,,,,"Oil & Gas, Exxon Neftegas, HELIOPS, Chayvo field Onshore Processing Facility (OPF/BKP), Sakhalin-I project"
